service_id,booking_id,hotel_id,employee_id,service_name,service_date,quantity,unit_price,total_price
SER001261,BOOK002287,HOT0032,EMP00380,Lunch,2025-12-18,4,2000,8000
SER001262,BOOK004858,HOT0011,EMP00639,Room Cleaning,2025-05-03,2,1000,2000
SER001263,BOOK003188,HOT0007,EMP00429,Breakfast,2026-08-04,2,1000,2000
SER001264,BOOK000362,HOT0116,EMP00107,Dinner,2026-05-15,3,500,1500
SER001265,BOOK004397,HOT0085,EMP00272,Breakfast,2026-08-05,4,250,1000
SER001266,BOOK000957,HOT0133,EMP00450,Gym,2026-07-20,2,500,1000
SER001267,BOOK001347,HOT0152,EMP00048,Spa,2025-12-10,1,250,250
SER001268,BOOK000630,HOT0070,EMP00597,Laundry,2026-07-17,1,500,500
SER001269,BOOK004901,HOT0025,,Spa,2024-12-18,4,2000,8000
SER001270,BOOK003454,HOT0121,EMP00079,Mini Bar,2026-01-05,2,2000,4000
SER001271,BOOK004795,HOT0241,EMP00430,Room Cleaning,2026-01-13,4,1000,4000
SER001272,BOOK000584,HOT0050,EMP00582,Mini Bar,2026-07-26,2,1000,2000
SER001273,BOOK000149,HOT0050,EMP00505,Room Cleaning,2025-10-23,3,250,750
SER001274,BOOK004870,HOT0204,EMP00286,Airport Pickup,2026-06-25,3,2000,6000
SER001275,BOOK003199,HOT0076,EMP00033,Airport Pickup,2024-10-25,1,500,500
SER001276,BOOK004836,HOT0163,EMP00027,Breakfast,2024-10-09,2,500,1000
SER001277,BOOK002120,HOT0160,EMP00025,Breakfast,2025-02-28,4,250,1000
SER001278,BOOK003327,HOT0108,EMP00028,Room Cleaning,2026-05-27,4,250,1000
SER001279,BOOK003924,HOT0147,EMP00434,Mini Bar,2025-01-16,1,1500,1500
SER001280,BOOK003952,HOT0087,EMP00366,Room Cleaning,2026-05-04,2,250,500
SER001281,BOOK004601,HOT0093,EMP00610,Spa,2026-04-28,4,1000,4000
SER001282,BOOK001154,HOT0018,EMP00550,Dinner,2025-02-03,1,500,500
SER001283,BOOK002804,HOT0160,EMP00406,Lunch,2025-10-30,3,500,1500
SER001284,BOOK003104,HOT0095,EMP00394,Dinner,2024-12-27,3,750,2250
SER001285,BOOK003367,HOT0058,EMP00266,Swimming Pool,2026-07-15,1,2000,2000
SER001286,BOOK003458,HOT0041,EMP00197,Lunch,2024-11-19,4,500,2000
SER001287,BOOK003100,HOT0057,EMP00058,Spa,2025-05-12,1,2000,2000
SER001288,BOOK001377,HOT0178,EMP00222,Gym,2026-02-19,4,250,1000
SER001289,BOOK001395,HOT0081,EMP00388,Spa,2026-04-01,1,750,750
SER001290,BOOK003144,HOT0001,EMP00486,Breakfast,2026-08-02,2,1500,3000
SER001291,BOOK002191,HOT0125,EMP00684,Gym,2025-05-12,1,1000,1000
SER001292,BOOK002410,HOT0043,EMP00053,Lunch,2024-12-03,2,250,500
SER001293,BOOK001300,HOT0078,EMP00517,Spa,2026-01-15,4,1500,6000
SER001294,BOOK002841,HOT0075,EMP00469,Mini Bar,2025-08-18,2,2000,4000
SER001295,BOOK004050,HOT0230,EMP00463,Mini Bar,2026-07-09,4,250,1000
SER001296,BOOK002009,HOT0166,EMP00730,Spa,2026-08-27,1,2000,2000
SER001297,BOOK004516,HOT0089,EMP00776,Spa,2025-06-10,3,2000,6000
SER001298,BOOK000033,HOT0152,EMP00693,Spa,2025-04-29,1,500,500
SER001299,BOOK000945,HOT0156,EMP00772,Laundry,2025-08-15,3,2000,6000
SER001300,BOOK003795,HOT0179,EMP00146,Room Cleaning,2025-03-07,2,750,1500
SER001301,BOOK004876,HOT0041,EMP00219,Gym,2026-01-22,1,750,750
SER001302,BOOK002593,HOT0184,EMP00302,Swimming Pool,2026-05-13,2,500,1000
SER001303,BOOK002088,HOT0067,EMP00274,Spa,2025-06-08,2,250,500
SER001304,BOOK001562,HOT0145,EMP00114,Swimming Pool,2024-11-17,1,1500,1500
SER001305,BOOK001283,HOT0202,EMP00132,Lunch,2025-06-24,3,1500,4500
SER001306,BOOK000910,HOT0092,EMP00103,Airport Pickup,2025-04-28,2,250,500
SER001307,BOOK001549,HOT0105,EMP00798,Dinner,2025-05-21,3,250,750
SER001308,BOOK000216,HOT0023,EMP00160,Swimming Pool,2025-01-27,1,1500,1500
SER001309,BOOK004029,HOT0043,EMP00086,Mini Bar,2026-01-02,3,2000,6000
SER001310,BOOK004688,HOT0143,EMP00361,Dinner,2026-06-24,3,1500,4500
SER001311,BOOK004110,HOT0217,EMP00583,Swimming Pool,2026-02-28,2,1500,3000
SER001312,BOOK003490,HOT0163,EMP00460,Gym,2026-05-04,1,2000,2000
SER001313,BOOK001034,HOT0018,EMP00240,Dinner,2025-01-14,1,500,500
SER001314,BOOK004719,HOT0091,EMP00364,Airport Pickup,2025-01-03,3,1000,3000
SER001315,BOOK003359,HOT0024,EMP00199,Breakfast,2025-02-26,2,1000,2000
SER001316,BOOK000309,HOT0059,EMP00626,Gym,2025-02-20,3,2000,6000
SER001317,BOOK004038,HOT0029,EMP00412,Gym,2025-10-13,2,500,1000
SER001318,BOOK003871,HOT0203,EMP00692,Mini Bar,2026-02-10,4,1000,4000
SER001319,BOOK001624,HOT0163,EMP00608,Mini Bar,2025-08-12,2,500,1000
SER001320,BOOK000849,HOT0248,EMP00580,Laundry,2025-07-19,1,500,500
SER001321,BOOK000110,HOT0159,EMP00493,Room Cleaning,2026-07-24,1,500,500
SER001322,BOOK003289,HOT0130,EMP00116,Mini Bar,2025-12-28,2,2000,4000
SER001323,BOOK000963,HOT0222,EMP00739,Lunch,2026-07-29,3,500,1500
SER001324,BOOK001934,HOT0037,EMP00797,Gym,2025-04-04,3,500,1500
SER001325,BOOK004200,HOT0051,EMP00551,Lunch,2025-10-23,2,2000,4000
SER001326,BOOK004604,HOT0020,EMP00692,Lunch,2024-10-18,3,2000,6000
SER001327,BOOK000356,HOT0182,EMP00269,Mini Bar,2026-04-22,4,1000,4000
SER001328,BOOK001441,HOT0084,EMP00042,Room Cleaning,2025-04-30,3,1000,3000
SER001329,BOOK000270,HOT0032,EMP00097,Spa,2025-02-14,2,250,500
SER001330,BOOK000046,HOT0171,EMP00625,Swimming Pool,2026-06-18,-1,250,250
SER001331,BOOK004099,HOT0156,EMP00555,Gym,2025-10-17,3,1500,4500
SER001332,BOOK003243,HOT0149,EMP00223,Breakfast,2025-08-24,1,1500,1500
SER001333,BOOK001486,HOT0098,EMP00224,Lunch,2026-01-17,3,2000,6000
SER001334,BOOK003990,HOT0172,EMP00580,Spa,2025-11-29,1,1500,1500
SER001335,BOOK000956,HOT0029,EMP00107,Airport Pickup,2026-07-03,3,1500,4500
SER001336,BOOK002196,HOT0033,EMP00146,Dinner,2025-09-27,4,750,3000
SER001337,BOOK003024,HOT0139,EMP00138,Gym,2025-12-11,4,2000,8000
SER001338,BOOK003122,HOT0012,EMP00195,Spa,2026-04-27,3,750,2250
SER001339,BOOK000981,HOT0161,EMP00589,Dinner,2024-08-07,3,2000,6000
SER001340,BOOK003139,HOT0129,EMP00486,Gym,2026-08-30,4,500,2000
SER001341,BOOK003754,HOT0094,EMP00754,Gym,2025-01-28,4,1500,6000
SER001342,BOOK002986,HOT0224,EMP00254,Mini Bar,2026-01-26,2,750,1500
SER001343,BOOK001565,HOT0042,EMP00059,Breakfast,2025-06-27,3,500,1500
SER001344,BOOK002908,HOT0001,EMP00022,Breakfast,2024-12-15,4,1500,6000
SER001345,BOOK003822,HOT0088,EMP00738,Mini Bar,2025-05-29,4,2000,8000
SER001346,BOOK000606,HOT0021,EMP00084,Swimming Pool,2025-07-05,4,1500,6000
SER001347,BOOK001651,HOT0123,EMP00660,Lunch,2025-01-18,1,750,750
SER001348,BOOK001320,HOT0043,EMP00263,Lunch,2026-04-30,3,250,750
SER001349,BOOK003708,HOT0250,EMP00371,Room Cleaning,2026-04-17,3,250,750
SER001350,BOOK000780,HOT0066,EMP00357,Spa,2026-08-04,2,1000,2000
SER001351,BOOK000013,HOT0078,EMP00471,Breakfast,2025-03-26,3,1000,3000
SER001352,BOOK003541,HOT0247,EMP00051,Mini Bar,2025-12-12,2,500,1000
SER001353,BOOK003419,HOT0056,EMP00558,Room Cleaning,2025-03-21,4,2000,8000
SER001354,BOOK001708,HOT0008,EMP00639,Swimming Pool,2026-05-15,1,1500,1500
SER001355,BOOK001070,HOT0171,EMP00111,Room Cleaning,2025-07-24,3,2000,6000
SER001356,BOOK001626,HOT0248,EMP00169,Mini Bar,2025-11-03,4,1000,4000
SER001357,BOOK001666,HOT0218,EMP00161,Airport Pickup,2026-01-19,4,750,3000
SER001358,BOOK002899,HOT0019,EMP00684,Room Cleaning,2025-08-31,1,1500,1500
SER001359,BOOK001626,HOT0248,EMP00779,Swimming Pool,2025-11-02,2,2000,4000
SER001360,BOOK003462,HOT0027,EMP00240,Lunch,2025-12-22,1,750,750
SER001361,BOOK001635,HOT0057,EMP00704,Airport Pickup,2026-05-07,1,1000,1000
SER001362,BOOK004938,HOT0035,EMP00713,Room Cleaning,2024-12-29,3,1500,4500
SER001363,BOOK004419,HOT0061,EMP00025,Spa,2026-07-26,2,1000,2000
SER001364,BOOK004025,HOT0036,EMP00072,Dinner,2026-01-21,1,500,500
SER001365,BOOK003383,HOT0067,EMP00379,Lunch,2025-12-11,4,500,2000
SER001366,BOOK004596,HOT0189,EMP00124,Room Cleaning,2025-01-24,3,500,1500
SER001367,BOOK004839,HOT0234,EMP00697,Dinner,2026-08-06,4,500,2000
SER001368,BOOK002031,HOT0110,EMP00455,Laundry,2025-05-29,2,1500,3000
SER001369,BOOK001593,HOT0115,EMP00129,Lunch,2025-10-17,2,250,500
SER001370,BOOK004897,HOT0097,EMP00241,Gym,2025-10-22,1,1000,1000
SER001371,BOOK002033,HOT0118,EMP00001,Mini Bar,2026-04-16,4,1500,6000
SER001372,BOOK001493,HOT0131,EMP00163,Mini Bar,2025-02-06,3,750,2250
SER001373,BOOK002564,HOT0090,EMP00067,Airport Pickup,2026-08-24,3,500,1500
SER001374,BOOK003919,HOT0233,EMP00288,Spa,2026-03-01,1,1000,1000
SER001375,BOOK003244,HOT0224,EMP00345,Gym,2024-10-18,4,250,1000
SER001376,BOOK004633,HOT0125,EMP00337,Airport Pickup,2025-06-05,1,500,500
SER001377,BOOK000732,HOT0158,EMP00531,Gym,2025-08-09,1,2000,2270
SER001378,BOOK000269,HOT0078,EMP00510,Room Cleaning,2024-10-08,3,1000,3000
SER001379,BOOK000962,HOT0073,EMP00395,Dinner,2026-01-18,3,250,750
SER001380,BOOK003113,HOT0019,EMP00695,Room Cleaning,2026-02-04,1,750,750
SER001381,BOOK001817,HOT0080,EMP00437,Airport Pickup,2026-08-10,2,250,500
SER001382,BOOK002649,HOT0204,EMP00596,Spa,2024-12-29,1,250,250
SER001383,BOOK003087,HOT0246,EMP00529,Dinner,2026-01-24,3,2000,6000
SER001384,BOOK000093,HOT0174,EMP00554,Airport Pickup,2024-09-29,1,750,750
SER001385,BOOK004593,HOT0233,EMP00746,Dinner,2025-11-09,4,750,3000
SER001386,BOOK000931,HOT0154,EMP00008,Gym,2025-07-28,2,500,1000
SER001387,BOOK001802,HOT0020,EMP00245,Gym,2025-09-10,2,750,1500
SER001388,BOOK001288,HOT0213,EMP00699,Spa,2025-01-17,1,2000,2000
SER001389,BOOK002646,HOT0005,EMP00693,Airport Pickup,2025-12-14,2,1000,2000
SER001390,BOOK001707,HOT0155,EMP00715,Gym,2026-04-12,1,1500,1500
SER001391,BOOK002158,HOT0176,EMP00234,Lunch,2025-04-26,4,1500,6000
SER001392,BOOK001443,HOT0067,EMP00047,Gym,2026-01-01,4,500,2000
SER001393,BOOK000915,HOT0066,EMP00126,Gym,2025-05-08,1,1000,1000
SER001394,BOOK000090,HOT0098,EMP00226,Laundry,2026-05-05,4,1000,4000
SER001395,BOOK002396,HOT0202,EMP00358,Room Cleaning,2024-11-16,1,750,750
SER001396,BOOK000490,HOT0082,EMP00624,Airport Pickup,2025-04-08,3,1000,3000
SER001397,BOOK003187,HOT0011,EMP00700,Laundry,2025-10-27,1,500,500
SER001398,BOOK001033,HOT0233,EMP00183,Mini Bar,2025-04-30,1,2000,2000
SER001399,BOOK004042,HOT0237,EMP00206,Laundry,2025-02-02,1,500,500
SER001400,BOOK001262,HOT0207,EMP00022,Room Cleaning,2026-03-21,4,500,2000
SER001401,BOOK002731,HOT0171,EMP00596,Airport Pickup,2025-10-28,2,2000,4000
SER001402,BOOK003769,HOT0026,EMP00435,Airport Pickup,2025-06-21,1,750,750
SER001403,BOOK001751,HOT0118,EMP00738,Spa,2025-10-06,1,250,250
SER001404,BOOK004635,HOT0185,EMP00110,Spa,2025-04-02,1,1500,1500
SER001405,BOOK004232,HOT0152,EMP00577,Breakfast,2026-05-31,1,500,500
SER001406,BOOK000132,HOT0227,EMP00567,Breakfast,2026-06-30,4,250,1000
SER001407,BOOK000364,HOT0034,EMP00197,Mini Bar,2026-02-01,1,750,750
SER001408,BOOK000891,HOT0108,EMP00735,Mini Bar,2024-10-12,2,1000,2000
SER001409,BOOK002734,HOT0199,EMP00075,Airport Pickup,2025-04-11,1,1500,1500
SER001410,BOOK000532,HOT0016,EMP00692,Laundry,2024-12-26,2,1500,3000
SER001411,BOOK000878,HOT0009,EMP00021,Swimming Pool,2025-04-12,2,250,500
SER001412,BOOK003731,HOT0011,EMP00784,Airport Pickup,2025-01-04,2,500,1000
SER001413,BOOK002275,HOT0041,EMP00598,Mini Bar,2025-06-24,1,750,750
SER001414,BOOK004972,HOT0056,EMP00800,Gym,2026-06-27,3,2000,6000
SER001415,BOOK003306,HOT0118,EMP00298,Swimming Pool,2025-04-23,3,1000,3000
SER001416,BOOK004602,HOT0178,EMP00583,Mini Bar,2026-01-30,3,1000,3000
SER001417,BOOK003321,HOT0060,EMP00178,Swimming Pool,2026-01-07,1,500,500
SER001418,BOOK003624,HOT0195,EMP00650,Swimming Pool,2024-09-28,4,750,3000
SER001419,BOOK004207,HOT0222,EMP00721,Laundry,2025-11-26,1,750,750
SER001420,BOOK000170,HOT0203,EMP00082,Dinner,2025-08-09,3,500,1500
SER001421,BOOK000773,HOT0153,EMP00658,Airport Pickup,2025-10-20,2,2000,4000
SER001422,BOOK003270,HOT0233,EMP00295,Dinner,2024-11-08,1,2000,2000
SER001423,BOOK003926,HOT0022,EMP00396,Mini Bar,2025-07-05,3,250,750
SER001424,BOOK002882,HOT0113,EMP00739,Airport Pickup,2024-10-21,3,1500,4500
SER001425,BOOK004908,HOT0237,EMP00618,Breakfast,2025-08-10,3,750,2250
SER001426,BOOK003761,HOT0225,EMP00418,Airport Pickup,2026-08-02,1,750,750
SER001427,BOOK000873,HOT0200,EMP00504,Breakfast,2024-10-03,3,500,1500
SER001428,BOOK004747,HOT0213,EMP00261,Dinner,2025-05-20,2,2000,4000
SER001429,BOOK002225,HOT0152,EMP00171,Laundry,2024-10-20,4,2000,8000
SER001430,BOOK003854,HOT0134,EMP00661,Dinner,2026-03-21,4,500,2000
SER001431,BOOK003023,HOT0182,EMP00568,Airport Pickup,2026-05-30,2,1000,2000
SER001432,BOOK000496,HOT0057,EMP00483,Mini Bar,2024-11-08,4,2000,8000
SER001433,BOOK004412,HOT0214,EMP00318,Mini Bar,2026-07-03,3,750,2250
SER001434,BOOK001272,HOT0068,EMP00544,Breakfast,2025-07-26,1,1000,1000
SER001435,BOOK001105,HOT0085,EMP00035,Spa,2025-05-01,1,1000,1000
SER001436,BOOK004036,HOT0022,EMP00045,Mini Bar,2025-04-13,1,2000,2000
SER001437,BOOK002964,HOT0192,EMP00403,Breakfast,2025-12-28,2,1000,2000
SER001438,BOOK004608,HOT0244,EMP00091,Spa,2024-12-04,1,1000,1000
SER001439,BOOK000730,HOT0091,EMP00222,Dinner,2026-05-10,3,750,2250
SER001440,BOOK001124,HOT0099,EMP00422,Gym,2024-10-05,2,250,500
SER001441,BOOK002783,HOT0225,EMP00321,Lunch,2024-09-30,1,250,250
SER001442,BOOK003257,HOT0024,EMP00076,Mini Bar,2026-01-27,2,1000,2000
SER001443,BOOK000690,HOT0142,EMP00513,Room Cleaning,2025-11-20,4,2000,8000
SER001444,BOOK000505,HOT0195,EMP00699,Dinner,2025-04-24,1,500,500
SER001445,BOOK001312,HOT0194,EMP00497,Mini Bar,2025-03-27,4,1500,6000
SER001446,BOOK001948,HOT0225,EMP00633,Spa,2025-08-23,4,1000,4000
SER001447,BOOK003960,HOT0200,EMP00501,Mini Bar,2024-11-08,2,500,1000
SER001448,BOOK000974,HOT0180,EMP00714,Gym,2025-06-10,3,750,2250
SER001449,BOOK001966,HOT0179,EMP00235,Swimming Pool,2025-05-10,1,2000,2000
SER001450,BOOK000731,HOT0110,EMP00353,Swimming Pool,2025-08-17,1,250,250
SER001451,BOOK001744,HOT0036,EMP00724,Room Cleaning,2025-03-19,2,2000,4000
SER001452,BOOK002600,HOT0017,EMP00790,Laundry,2026-06-01,4,1000,4000
SER001453,BOOK003102,HOT0068,EMP00474,Spa,2025-08-15,1,750,750
SER001454,BOOK001139,HOT0162,EMP00655,Spa,2025-12-11,2,2000,4000
SER001455,BOOK000661,HOT0115,EMP00321,Dinner,2025-11-04,2,1500,3000
SER001456,BOOK003744,HOT0010,EMP00377,Mini Bar,2025-05-08,4,1000,4000
SER001457,BOOK001297,HOT0074,EMP00198,Airport Pickup,2024-11-25,4,1500,6000
SER001458,BOOK000613,HOT0112,EMP00787,Laundry,2026-04-29,3,750,2250
SER001459,BOOK001537,HOT0104,EMP00228,Spa,2026-02-09,2,1500,3000
SER001460,BOOK002421,HOT0013,EMP00116,Gym,2025-11-14,2,250,500
SER001461,BOOK004240,HOT0133,EMP00546,Breakfast,2025-12-14,4,500,2000
SER001462,BOOK000111,HOT0125,EMP00133,Breakfast,2025-09-05,1,500,500
SER001463,BOOK003574,HOT0062,EMP00606,Airport Pickup,2024-10-15,4,2000,8000
SER001464,BOOK000001,HOT0011,EMP00571,Lunch,2025-08-07,2,2000,4000
SER001465,BOOK003516,HOT0111,EMP00324,Room Cleaning,2024-09-16,4,2000,8000
SER001466,BOOK004750,HOT0054,EMP00413,Spa,2026-08-25,1,750,1116
SER001467,BOOK002068,HOT0170,EMP00208,Lunch,2025-09-02,3,2000,6000
SER001468,BOOK003126,HOT0048,EMP00530,Airport Pickup,2026-02-16,3,1000,3000
SER001469,BOOK004106,HOT0005,EMP00161,Room Cleaning,2025-12-29,4,1000,4000
SER001470,BOOK004829,HOT0140,EMP00599,Laundry,2025-06-29,2,750,1500
SER001471,BOOK001563,HOT0239,EMP00236,Laundry,2025-11-03,2,500,1000
SER001472,BOOK002265,HOT0148,EMP00633,Laundry,2026-07-04,2,250,500
SER001473,BOOK004198,HOT0109,EMP00613,Spa,2024-10-31,4,2000,8000
SER001474,BOOK000894,HOT0183,EMP00633,Swimming Pool,2024-12-18,1,500,500
SER001475,BOOK001878,HOT0102,EMP00471,Swimming Pool,2025-02-12,2,750,1500
SER001476,BOOK001100,HOT0056,EMP00356,Lunch,2025-12-07,3,750,2250
SER001477,BOOK003292,HOT0012,EMP00598,Dinner,2025-12-30,1,750,750
SER001478,BOOK001147,HOT0175,EMP00151,Dinner,2024-11-10,3,2000,6000
SER001479,BOOK002045,HOT0104,EMP00238,Lunch,2026-07-01,1,2000,2000
SER001480,BOOK001867,HOT0199,EMP00298,Room Cleaning,2026-05-29,2,1000,2000
SER001481,BOOK003283,HOT0149,EMP00759,Spa,2025-11-10,1,500,500
SER001482,BOOK000517,HOT0095,EMP00394,Spa,2024-09-02,1,1500,1500
SER001483,BOOK000373,HOT0014,EMP00032,Laundry,2026-03-25,4,1500,6000
SER001484,BOOK004717,HOT0167,EMP00531,Breakfast,2024-12-17,3,250,750
SER001485,BOOK003069,HOT0086,EMP00231,Spa,2026-07-14,4,250,1000
SER001486,BOOK003654,HOT0231,EMP00356,Breakfast,2026-05-30,3,500,1500
SER001487,BOOK003300,HOT0135,EMP00647,Lunch,2025-06-22,3,1000,3000
SER001488,BOOK004383,HOT0196,EMP00363,Dinner,2025-09-20,1,1500,1500
SER001489,BOOK001409,HOT0013,EMP00798,Room Cleaning,2025-03-12,1,500,500
SER001490,BOOK002978,HOT0062,EMP00231,Lunch,2025-05-16,2,750,1500
SER001491,BOOK004505,HOT0055,EMP00742,Laundry,2025-03-08,4,1000,4000
SER001492,BOOK000522,HOT0141,EMP00044,Room Cleaning,2026-06-20,1,750,750
SER001493,BOOK000007,HOT0150,EMP00084,Airport Pickup,2026-01-07,4,250,1000
SER001494,BOOK000698,HOT0179,EMP00717,Airport Pickup,2025-06-21,4,750,3366
SER001495,BOOK001099,HOT0147,EMP00383,Breakfast,2024-10-20,3,1500,4500
SER001496,BOOK002635,HOT0085,EMP00055,Airport Pickup,2025-03-28,2,500,1000
SER001497,BOOK002082,HOT0228,EMP00675,Gym,2025-04-05,2,500,1000
SER001498,BOOK000906,HOT0071,EMP00652,Breakfast,2026-03-29,1,750,750
SER001499,BOOK000748,HOT0219,EMP00153,Airport Pickup,2025-10-13,3,2000,6000
SER001500,BOOK004654,HOT0240,EMP00091,Spa,2025-12-29,3,1500,4500
SER001501,BOOK004738,HOT0081,EMP00177,Breakfast,2024-09-03,4,750,3000
SER001502,BOOK000871,HOT0130,EMP00125,Swimming Pool,2025-10-17,1,250,250
SER001503,BOOK003422,HOT0074,EMP00489,Lunch,2026-09-01,2,2000,4000
SER001504,BOOK000399,HOT0093,EMP00148,Lunch,2025-02-17,3,2000,6000
SER001505,BOOK001530,HOT0032,EMP00642,Spa,2024-09-20,2,500,1000
SER001506,BOOK000657,HOT0074,EMP00357,Mini Bar,2026-01-13,4,250,1333
SER001507,BOOK003791,HOT0004,EMP00060,Breakfast,2026-05-09,3,1500,4500
SER001508,BOOK002308,HOT0010,EMP00343,Breakfast,2025-03-07,2,250,500
SER001509,BOOK003995,HOT0023,EMP00627,Dinner,2026-03-22,3,2000,6000
SER001510,BOOK001060,HOT0087,EMP00366,Airport Pickup,2025-11-23,3,1000,3000
SER001511,BOOK004907,HOT0194,EMP00354,Gym,2025-02-14,1,1500,1500
SER001512,BOOK001803,HOT0173,EMP00299,Swimming Pool,2026-06-23,3,1000,3000
SER001513,BOOK004815,HOT0068,EMP00272,Breakfast,2026-08-03,4,2000,8000
SER001514,BOOK004467,HOT0215,EMP00105,Breakfast,2025-01-14,2,500,1000
SER001515,BOOK003157,HOT0063,EMP00348,Swimming Pool,2026-05-10,4,750,3000
SER001516,BOOK001674,HOT0013,EMP00149,Dinner,2025-04-21,1,1500,1500
SER001517,BOOK000713,HOT0107,EMP00674,Dinner,2024-08-24,4,750,3000
SER001518,BOOK001368,HOT0073,EMP00132,Breakfast,2026-03-21,2,500,1000
SER001519,BOOK003372,HOT0114,EMP00709,Swimming Pool,2026-07-08,1,250,250
SER001520,BOOK001671,HOT0157,EMP00634,Swimming Pool,2026-06-30,3,500,1500
SER001521,BOOK002315,HOT0044,EMP00117,Laundry,2024-11-09,2,250,500
SER001522,BOOK000150,HOT0243,EMP00100,Room Cleaning,2025-10-17,4,750,3000
SER001523,BOOK001756,HOT0171,EMP00490,Room Cleaning,2024-10-04,3,250,750
SER001524,BOOK001897,HOT0245,EMP00327,Laundry,2026-05-26,4,1000,4000
SER001525,BOOK003245,HOT0194,EMP00512,Swimming Pool,2024-12-23,2,2000,4000
SER001526,BOOK002309,HOT0214,EMP00648,Laundry,2025-01-20,2,750,1500
SER001527,BOOK001560,HOT0153,EMP00029,Gym,2026-01-24,2,750,1500
SER001528,BOOK002439,HOT0057,EMP00781,Room Cleaning,2026-04-22,2,250,500
SER001529,BOOK001453,HOT0200,EMP00212,Gym,2025-12-19,4,2000,8000
SER001530,BOOK001957,HOT0247,EMP00199,Laundry,2025-10-08,1,1000,1000
SER001531,BOOK002864,HOT0019,EMP00121,Dinner,2025-05-18,1,2000,2000
SER001532,BOOK000095,HOT0206,EMP00336,Room Cleaning,2024-09-26,1,2000,2000
SER001533,BOOK000418,HOT0216,EMP00225,Dinner,2025-05-25,3,2000,6000
SER001534,BOOK000394,HOT0234,EMP00502,Laundry,2026-02-20,4,750,3000
SER001535,BOOK003117,HOT0247,EMP00186,Gym,2024-12-13,3,750,2250
SER001536,BOOK002543,HOT0187,EMP00473,Swimming Pool,2025-04-12,2,1500,3000
SER001537,BOOK002919,HOT0052,EMP00103,Spa,2025-08-25,4,2000,8000
SER001538,BOOK001501,HOT0244,EMP00031,Swimming Pool,2025-04-13,1,750,750
SER001539,BOOK004980,HOT0076,EMP00383,Swimming Pool,2025-10-19,2,1500,3000
SER001540,BOOK002924,HOT0032,EMP00627,Mini Bar,2025-06-14,1,500,500
SER001541,BOOK001573,HOT0067,EMP00747,Airport Pickup,2026-02-24,3,500,1500
SER001542,BOOK001369,HOT0209,EMP00686,Laundry,2025-11-04,3,750,2250
SER001543,BOOK002724,HOT0187,EMP00076,Airport Pickup,2026-09-01,1,1500,1500
SER001544,BOOK000960,HOT0070,EMP00713,Dinner,2024-10-17,1,500,500
SER001545,BOOK003633,HOT0025,EMP00644,Airport Pickup,2026-05-27,4,1000,4000
SER001546,BOOK000832,HOT0118,EMP00050,Room Cleaning,2024-08-13,1,2000,2000
SER001547,BOOK002508,HOT0057,EMP00330,Laundry,2024-10-14,4,1500,6000
SER001548,BOOK002234,HOT0184,EMP00040,Room Cleaning,2025-12-29,4,2000,8000
SER001549,BOOK000674,HOT0039,EMP00305,Swimming Pool,2025-01-30,4,500,2000
SER001550,BOOK000696,HOT0047,EMP00516,Mini Bar,2024-10-07,2,1500,3000
SER001551,BOOK004617,HOT0250,EMP00581,Swimming Pool,2025-03-06,3,500,1500
SER001552,BOOK004096,HOT0055,EMP00160,Spa,2026-08-17,2,2000,4000
SER001553,BOOK001627,HOT0188,EMP00302,Lunch,2025-02-15,4,750,3000
SER001554,BOOK001731,HOT0019,EMP00248,Dinner,2025-06-26,1,750,750
SER001555,BOOK000837,HOT0101,EMP00140,Room Cleaning,2025-02-07,4,750,3000
SER001556,BOOK002836,HOT0209,EMP00571,Mini Bar,2026-04-10,3,250,750
SER001557,BOOK003546,HOT0125,EMP00501,Lunch,2025-10-18,2,250,500
SER001558,BOOK004452,HOT0227,EMP00082,Gym,2024-10-25,2,750,1500
SER001559,BOOK004883,HOT0186,EMP00421,Dinner,2026-07-17,2,750,1500
SER001560,BOOK003597,HOT0127,EMP00167,Swimming Pool,2025-06-26,4,250,1000
SER001561,BOOK001038,HOT0005,EMP00134,Airport Pickup,2025-12-27,3,1500,4500
SER001562,BOOK003307,HOT0045,EMP00708,Airport Pickup,2025-04-26,2,1500,3000
SER001563,BOOK002522,HOT0081,EMP00745,Laundry,2025-12-29,4,750,3000
SER001564,BOOK004455,HOT0045,EMP00703,Mini Bar,2026-03-07,2,750,1500
SER001565,BOOK002551,HOT0009,EMP00348,Lunch,2026-03-28,1,1500,1500
SER001566,BOOK001979,HOT0050,EMP00550,Lunch,2025-11-05,2,1000,2000
SER001567,BOOK001282,HOT0216,EMP00669,Mini Bar,2024-11-08,3,750,2250
SER001568,BOOK002766,HOT0131,EMP00213,Spa,2024-12-21,3,250,750
SER001569,BOOK001102,HOT0084,EMP00386,Lunch,2025-11-06,2,1000,2000
SER001570,BOOK003489,HOT0026,EMP00713,Breakfast,2024-11-26,2,1000,2000
SER001571,BOOK003682,HOT0178,EMP00719,Room Cleaning,2025-12-19,4,250,1000
SER001572,BOOK004128,HOT0055,EMP00378,Airport Pickup,2026-06-02,1,1000,1000
SER001573,BOOK004926,HOT0173,EMP00760,Dinner,2025-01-03,1,250,250
SER001574,BOOK000318,HOT0183,EMP00268,Swimming Pool,2025-04-05,3,1500,4500
SER001575,BOOK003010,HOT0077,EMP00656,Room Cleaning,2026-08-06,1,1000,1000
