review_id,booking_id,customer_id,hotel_id,rating,review_title,review_text,review_date,sentiment
REV000252,BOOK003654,CUST001809,HOT0231,2,Average Experience,Bathroom needs improvement.,2026-06-02,Negative
REV000253,BOOK000668,CUST003151,HOT0007,5,Excellent Stay,Food quality was excellent.,2025-01-01,Positive
REV000254,BOOK003599,CUST003985,HOT0230,5,Needs Improvement,Room was clean and comfortable.,2024-11-28,Positive
REV000255,BOOK003643,CUST000330,HOT0210,1,Value for Money,Bathroom needs improvement.,2024-10-04,Negative
REV000256,BOOK001011,CUST001747,HOT0161,4,Poor Service,Overall satisfied with the stay.,2025-11-05,Positive
REV000257,BOOK003155,CUST003072,HOT0111,4,Excellent Stay,Overall satisfied with the stay.,2025-06-20,Positive
REV000258,BOOK002039,CUST000989,HOT0249,3,Highly Recommended,Staff were friendly and helpful.,2025-06-23,Neutral
REV000259,BOOK002676,CUST001545,HOT0068,5,Value for Money,Room was clean and comfortable.,2026-06-01,Positive
REV000260,BOOK000175,CUST001656,HOT0039,5,Amazing Hospitality,Will definitely visit again.,2025-09-18,Positive
REV000261,BOOK001088,CUST003094,HOT0120,1,Value for Money,Food quality was excellent.,2024-12-22,Negative
REV000262,BOOK004408,CUST000436,HOT0044,4,Highly Recommended,Overall satisfied with the stay.,2025-03-06,Positive
REV000263,BOOK001295,CUST003007,HOT0082,2,Poor Service,Food quality was excellent.,2025-12-08,Negative
REV000264,BOOK000212,CUST001270,HOT0154,5,Highly Recommended,Staff were friendly and helpful.,2026-04-08,Positive
REV000265,BOOK000837,CUST000650,HOT0101,1,Amazing Hospitality,Great location and ambience.,2025-02-19,Negative
REV000266,BOOK004490,CUST003486,HOT0011,5,Amazing Hospitality,Great location and ambience.,2025-04-06,Positive
REV000267,BOOK003901,CUST004482,HOT0171,4,Amazing Hospitality,Overall satisfied with the stay.,2026-03-26,Positive
REV000268,BOOK003353,CUST004765,HOT0225,4,Value for Money,Check-in process was smooth.,2026-02-03,Positive
REV000269,BOOK000118,CUST003532,HOT0096,1,Value for Money,Will definitely visit again.,2026-05-30,Negative
REV000270,BOOK002744,CUST004713,HOT0170,4,Average Experience,Bathroom needs improvement.,2025-07-19,Positive
REV000271,BOOK003073,CUST004781,HOT0187,2,Needs Improvement,Room was clean and comfortable.,2025-04-14,Negative
REV000272,BOOK004370,CUST002381,HOT0125,4,Value for Money,Room was clean and comfortable.,2025-03-05,Positive
REV000273,BOOK002393,CUST000443,HOT0057,3,Highly Recommended,Staff were friendly and helpful.,2025-04-18,Neutral
REV000274,BOOK004378,CUST000813,HOT0032,4,Needs Improvement,Staff were friendly and helpful.,2025-01-09,Positive
REV000275,BOOK002037,CUST004887,HOT0239,2,Very Good,Food quality was excellent.,2025-09-11,Negative
REV000276,BOOK002872,CUST001896,HOT0119,5,Needs Improvement,Room was clean and comfortable.,2025-08-02,Positive
REV000277,BOOK001133,CUST003406,HOT0125,3,Average Experience,Check-in process was smooth.,2025-01-15,Neutral
REV000278,BOOK001287,CUST004387,HOT0085,3,Very Good,Bathroom needs improvement.,2025-05-15,Neutral
REV000279,BOOK000931,CUST001875,HOT0154,5,Amazing Hospitality,Bathroom needs improvement.,2025-08-07,Positive
REV000280,BOOK004211,CUST001108,HOT0052,4,Value for Money,Staff were friendly and helpful.,2026-02-15,Positive
REV000281,BOOK002088,CUST002209,HOT0067,3,Average Experience,Food quality was excellent.,2025-06-19,Neutral
REV000282,BOOK000608,CUST003077,HOT0166,3,Needs Improvement,Will definitely visit again.,2024-10-12,Neutral
REV000283,BOOK004750,CUST000770,HOT0054,5,Very Good,,2026-09-04,Positive
REV000284,BOOK002698,CUST001288,HOT0238,5,Highly Recommended,Room was clean and comfortable.,2026-02-04,Positive
REV000285,BOOK000037,CUST002783,HOT0206,4,Highly Recommended,Check-in process was smooth.,2024-10-05,Positive
REV000286,BOOK003285,CUST003450,HOT0136,1,Poor Service,Will definitely visit again.,2025-06-29,Negative
REV000287,BOOK000656,CUST002888,HOT0175,2,Needs Improvement,Will definitely visit again.,2025-11-29,Negative
REV000288,BOOK001936,CUST001516,HOT0146,4,Needs Improvement,Food quality was excellent.,2025-05-10,Positive
REV000289,BOOK003143,CUST002606,HOT0001,5,Amazing Hospitality,Overall satisfied with the stay.,2025-04-05,Positive
REV000290,BOOK003719,CUST004847,HOT0104,4,Poor Service,Will definitely visit again.,2026-06-16,Positive
REV000291,BOOK003627,CUST002857,HOT0185,1,Needs Improvement,Bathroom needs improvement.,2025-09-29,Negative
REV000292,BOOK003290,CUST003797,HOT0109,1,Poor Service,Bathroom needs improvement.,2024-11-21,Negative
REV000293,BOOK004321,CUST003207,HOT0071,2,Highly Recommended,Bathroom needs improvement.,2025-04-12,Negative
REV000294,BOOK004531,CUST002045,HOT0230,1,Highly Recommended,Bathroom needs improvement.,2025-01-18,Negative
REV000295,BOOK001104,CUST000325,HOT0197,2,Needs Improvement,Staff were friendly and helpful.,2025-11-23,Negative
REV000296,BOOK000585,CUST004836,HOT0036,1,Excellent Stay,Room was clean and comfortable.,2026-03-02,Negative
REV000297,BOOK002126,CUST000268,HOT0045,1,Excellent Stay,Check-in process was smooth.,2025-02-28,Negative
REV000298,BOOK000592,CUST000862,HOT0248,3,Excellent Stay,Overall satisfied with the stay.,2026-04-30,Neutral
REV000299,BOOK002183,CUST003378,HOT0152,4,Value for Money,Check-in process was smooth.,2024-09-05,Positive
REV000300,BOOK000131,CUST001873,HOT0107,2,Average Experience,Check-in process was smooth.,2026-01-19,Negative
REV000301,BOOK000790,CUST002062,HOT0197,1,Highly Recommended,Will definitely visit again.,2026-08-20,Negative
REV000302,BOOK001023,CUST001312,HOT0149,5,Average Experience,Great location and ambience.,2026-01-25,Positive
REV000303,BOOK004162,CUST001359,HOT0129,3,Very Good,Food quality was excellent.,2025-12-03,Neutral
REV000304,BOOK001389,CUST000478,HOT0111,3,Value for Money,Overall satisfied with the stay.,2024-08-20,Neutral
REV000305,BOOK004086,CUST001001,HOT0077,4,Poor Service,Will definitely visit again.,2025-10-24,Positive
REV000306,BOOK002243,CUST003916,HOT0063,2,Needs Improvement,Overall satisfied with the stay.,2026-08-08,Negative
REV000307,BOOK000004,CUST004818,HOT0208,5,Very Good,Will definitely visit again.,2026-04-09,Positive
REV000308,BOOK002430,CUST002234,HOT0114,3,Value for Money,Will definitely visit again.,2024-11-11,Neutral
REV000309,BOOK001978,CUST001054,HOT0183,3,Needs Improvement,Will definitely visit again.,2026-01-16,Neutral
REV000310,BOOK002965,CUST001056,HOT0161,2,Highly Recommended,Bathroom needs improvement.,2025-08-09,Negative
REV000311,BOOK004827,CUST999999,HOT0236,2,Needs Improvement,Room was clean and comfortable.,2025-10-15,Negative
REV000312,BOOK004942,CUST002609,HOT0068,5,Excellent Stay,Overall satisfied with the stay.,2025-09-26,Positive
REV000313,BOOK003143,CUST002606,HOT0001,1,Very Good,Bathroom needs improvement.,2025-04-05,Negative
REV000314,BOOK003322,CUST001818,HOT0217,4,Very Good,Staff were friendly and helpful.,2026-07-25,Positive
REV000315,BOOK004126,CUST004662,HOT0203,5,Average Experience,Food quality was excellent.,2025-03-30,Positive
REV000316,BOOK004932,CUST002473,HOT0188,4,Average Experience,Check-in process was smooth.,2025-11-04,Positive
REV000317,BOOK000252,CUST004577,HOT0053,2,Average Experience,Check-in process was smooth.,2025-12-27,Negative
REV000318,BOOK001198,CUST001384,HOT0219,3,Amazing Hospitality,Staff were friendly and helpful.,2025-02-16,Neutral
REV000319,BOOK002285,CUST003694,HOT0114,2,Amazing Hospitality,Will definitely visit again.,2026-04-19,Negative
REV000320,BOOK004208,CUST003259,HOT0144,5,Excellent Stay,Overall satisfied with the stay.,2026-02-11,Positive
REV000321,BOOK002190,CUST004950,HOT0223,4,Very Good,,2024-08-29,Positive
REV000322,BOOK000579,CUST000497,HOT0181,5,Value for Money,Great location and ambience.,2026-05-19,Positive
REV000323,BOOK001002,CUST002780,HOT0107,1,Average Experience,Bathroom needs improvement.,2024-11-30,Negative
REV000324,BOOK001669,CUST003341,HOT0009,4,Amazing Hospitality,Room was clean and comfortable.,2025-07-08,Positive
REV000325,BOOK004009,CUST003967,HOT0180,5,Excellent Stay,Check-in process was smooth.,2025-04-30,Positive
REV000326,BOOK001068,CUST004226,HOT0129,1,Average Experience,Food quality was excellent.,2024-11-15,Negative
REV000327,BOOK002436,CUST002775,HOT0005,3,Average Experience,Overall satisfied with the stay.,2025-12-30,Neutral
REV000328,BOOK000534,CUST002929,HOT0111,3,Value for Money,Staff were friendly and helpful.,2024-11-20,Neutral
REV000329,BOOK001375,CUST000842,HOT0242,3,Needs Improvement,Overall satisfied with the stay.,2025-06-19,Neutral
REV000330,BOOK004661,CUST001860,HOT0088,4,Needs Improvement,Will definitely visit again.,2025-05-15,Positive
REV000331,BOOK000711,CUST002918,HOT0110,2,Average Experience,Food quality was excellent.,2025-01-12,Negative
REV000332,BOOK004853,CUST002616,HOT0173,5,Amazing Hospitality,Check-in process was smooth.,2025-08-28,Positive
REV000333,BOOK004096,CUST000019,HOT0055,1,Average Experience,Will definitely visit again.,2026-08-29,Negative
REV000334,BOOK004751,CUST002376,HOT0036,3,Value for Money,Food quality was excellent.,2025-04-23,Neutral
REV000335,BOOK003856,CUST002876,HOT0123,4,Highly Recommended,Food quality was excellent.,2024-12-07,Positive
REV000336,BOOK003271,CUST002402,HOT0250,4,Value for Money,Bathroom needs improvement.,2025-10-02,Positive
REV000337,BOOK002734,CUST001781,HOT0199,5,Amazing Hospitality,Food quality was excellent.,2025-04-20,Positive
REV000338,BOOK004611,CUST000639,HOT0058,3,Value for Money,Bathroom needs improvement.,2025-10-15,Neutral
REV000339,BOOK000071,CUST001035,HOT0058,4,Average Experience,Great location and ambience.,2025-09-26,Positive
REV000340,BOOK003579,CUST001917,HOT0045,5,Excellent Stay,Check-in process was smooth.,2026-05-05,Positive
REV000341,BOOK000854,CUST004063,HOT0066,1,Very Good,Check-in process was smooth.,2026-01-16,Negative
REV000342,BOOK004187,CUST000262,HOT0105,4,Value for Money,Check-in process was smooth.,2025-04-20,Positive
REV000343,BOOK002447,CUST001286,HOT0240,3,Average Experience,Check-in process was smooth.,2026-06-03,Neutral
REV000344,BOOK001213,CUST003787,HOT0049,1,Poor Service,Will definitely visit again.,2025-09-01,Negative
REV000345,BOOK003133,CUST003413,HOT0119,3,Amazing Hospitality,Check-in process was smooth.,2026-04-22,Neutral
REV000346,BOOK001514,CUST001350,HOT0237,1,Amazing Hospitality,Overall satisfied with the stay.,2026-03-24,Negative
REV000347,BOOK003672,CUST003380,HOT0177,4,Needs Improvement,Staff were friendly and helpful.,2026-05-16,Positive
REV000348,BOOK002575,CUST001480,HOT0091,2,Value for Money,Great location and ambience.,2025-08-05,Negative
REV000349,BOOK001965,CUST003326,HOT0006,1,Excellent Stay,Staff were friendly and helpful.,2025-05-03,Negative
REV000350,BOOK004943,CUST002277,HOT0035,2,Excellent Stay,Great location and ambience.,2026-06-18,Negative
REV000351,BOOK004229,CUST003989,HOT0152,1,Amazing Hospitality,Room was clean and comfortable.,2025-11-16,Negative
REV000352,BOOK000392,CUST001355,HOT0221,1,Average Experience,Room was clean and comfortable.,2026-05-07,Negative
REV000353,BOOK004459,CUST001412,HOT0224,5,Needs Improvement,Overall satisfied with the stay.,2026-05-13,Positive
REV000354,BOOK004341,CUST003855,HOT0090,5,Highly Recommended,Bathroom needs improvement.,2025-10-13,Positive
REV000355,BOOK000800,CUST001963,HOT0005,4,Poor Service,Room was clean and comfortable.,2025-05-13,Positive
REV000356,BOOK001152,CUST000885,HOT0207,3,Excellent Stay,Overall satisfied with the stay.,2024-11-13,Neutral
REV000357,BOOK003021,CUST003397,HOT0172,4,Excellent Stay,Room was clean and comfortable.,2025-03-26,Positive
REV000358,BOOK004836,CUST002121,HOT0163,4,Very Good,Food quality was excellent.,2024-10-20,Positive
REV000359,BOOK001298,CUST004340,HOT0186,4,Poor Service,Room was clean and comfortable.,2025-08-04,Positive
REV000360,BOOK002227,CUST002074,HOT0166,3,Value for Money,Staff were friendly and helpful.,2024-11-24,Neutral
REV000361,BOOK002990,CUST001768,HOT0152,5,Needs Improvement,Food quality was excellent.,2026-01-04,Positive
REV000362,BOOK002850,CUST001774,HOT0244,4,Average Experience,Will definitely visit again.,2025-10-07,Positive
REV000363,BOOK004989,CUST000048,HOT0109,3,Excellent Stay,Check-in process was smooth.,2025-09-15,Neutral
REV000364,BOOK003481,CUST001073,HOT0081,1,Value for Money,Bathroom needs improvement.,2025-02-16,Negative
REV000365,BOOK001041,CUST000763,HOT0190,3,Needs Improvement,Will definitely visit again.,2025-02-07,Neutral
REV000366,BOOK000690,CUST000303,HOT0142,2,Very Good,Check-in process was smooth.,2025-11-25,Negative
REV000367,BOOK003951,CUST001880,HOT0021,4,Poor Service,Check-in process was smooth.,2026-01-19,Positive
REV000368,BOOK003982,CUST004188,HOT0123,1,Needs Improvement,Staff were friendly and helpful.,2025-12-21,Negative
REV000369,BOOK003685,CUST004312,HOT0161,5,Poor Service,Check-in process was smooth.,2026-06-13,Positive
REV000370,BOOK002120,CUST001378,HOT0160,2,Average Experience,Check-in process was smooth.,2025-03-10,Negative
REV000371,BOOK001590,CUST000063,HOT0135,1,Poor Service,Staff were friendly and helpful.,2024-12-23,Negative
REV000372,BOOK000831,CUST002399,HOT0050,1,Amazing Hospitality,Will definitely visit again.,2026-06-10,Negative
REV000373,BOOK002630,CUST000425,HOT0185,4,Highly Recommended,Room was clean and comfortable.,2024-11-04,Positive
REV000374,BOOK000460,CUST004363,HOT0166,1,Very Good,Staff were friendly and helpful.,2025-07-31,Negative
REV000375,BOOK000555,CUST003044,HOT0246,3,Very Good,Room was clean and comfortable.,2025-02-13,Neutral
REV000376,BOOK001443,CUST003041,HOT0067,2,Needs Improvement,Great location and ambience.,2026-01-11,Negative
REV000377,BOOK004220,CUST001166,HOT0085,4,Average Experience,Great location and ambience.,2025-06-27,Positive
REV000378,BOOK001218,CUST000701,HOT0133,1,Amazing Hospitality,Bathroom needs improvement.,2025-11-13,Negative
REV000379,BOOK002670,CUST002254,HOT0209,3,Average Experience,Check-in process was smooth.,2025-09-30,Neutral
REV000380,BOOK001701,CUST003964,HOT0183,4,Highly Recommended,Great location and ambience.,2026-05-26,Positive
REV000381,BOOK001715,CUST002989,HOT0089,2,Very Good,Bathroom needs improvement.,2026-09-02,Negative
REV000382,BOOK004584,CUST000228,HOT0198,1,Amazing Hospitality,Food quality was excellent.,2024-12-11,Negative
REV000383,BOOK004954,CUST004175,HOT0222,4,Excellent Stay,Staff were friendly and helpful.,2026-02-07,Positive
REV000384,BOOK001971,CUST003605,HOT0146,2,Poor Service,Check-in process was smooth.,2025-10-11,Negative
REV000385,BOOK002147,CUST002547,HOT0117,2,Needs Improvement,Room was clean and comfortable.,2024-12-31,Negative
REV000386,BOOK001667,CUST001129,HOT0116,5,Needs Improvement,Room was clean and comfortable.,2025-12-21,Positive
REV000387,BOOK000436,CUST001016,HOT0018,4,Excellent Stay,Overall satisfied with the stay.,2025-10-09,Positive
REV000388,BOOK002946,CUST002290,HOT0185,3,Average Experience,Staff were friendly and helpful.,2026-03-02,Neutral
REV000389,BOOK004422,CUST002393,HOT0154,5,Needs Improvement,Room was clean and comfortable.,2025-07-16,Positive
REV000390,BOOK004310,CUST001309,HOT0058,1,Needs Improvement,Great location and ambience.,2025-12-05,Negative
REV000391,BOOK004453,CUST003869,HOT0063,5,Value for Money,Check-in process was smooth.,2025-03-25,Positive
REV000392,BOOK002619,CUST003666,HOT0025,2,Excellent Stay,Food quality was excellent.,2026-06-13,Negative
REV000393,BOOK000532,CUST003303,HOT0016,4,Very Good,Bathroom needs improvement.,2025-01-05,Positive
REV000394,BOOK004430,CUST002628,HOT0142,4,Excellent Stay,Food quality was excellent.,2026-05-29,Positive
REV000395,BOOK001787,CUST004652,HOT0205,4,Amazing Hospitality,Bathroom needs improvement.,2026-02-24,Positive
REV000396,BOOK004137,CUST002208,HOT0211,5,Value for Money,Room was clean and comfortable.,2025-04-24,Positive
REV000397,BOOK002938,CUST003543,HOT0242,2,Highly Recommended,Will definitely visit again.,2025-04-10,Negative
REV000398,BOOK001919,CUST004650,HOT0033,1,Highly Recommended,Check-in process was smooth.,2024-12-20,Negative
REV000399,BOOK002466,CUST002216,HOT0245,1,Excellent Stay,Overall satisfied with the stay.,2025-09-06,Negative
REV000400,BOOK003567,CUST003454,HOT0047,4,Value for Money,Check-in process was smooth.,2026-06-29,Positive
REV000401,BOOK002379,CUST003139,HOT0027,4,Excellent Stay,Overall satisfied with the stay.,2025-03-27,Positive
REV000402,BOOK000575,CUST000153,HOT0208,2,Average Experience,Food quality was excellent.,2024-09-26,Negative
REV000403,BOOK004783,CUST002862,HOT0016,4,Amazing Hospitality,Overall satisfied with the stay.,2025-01-26,Positive
REV000404,BOOK002479,CUST002556,HOT0038,1,Value for Money,Room was clean and comfortable.,2025-12-26,Negative
REV000405,BOOK004099,CUST002096,HOT0156,3,Needs Improvement,Bathroom needs improvement.,2025-10-26,Neutral
REV000406,BOOK000525,CUST003361,HOT0206,2,Poor Service,Staff were friendly and helpful.,2026-10-01,Negative
REV000407,BOOK003894,CUST004600,HOT0099,3,Poor Service,Great location and ambience.,2024-10-20,Neutral
REV000408,BOOK004449,CUST001634,HOT0166,1,Average Experience,Great location and ambience.,2024-12-11,Negative
REV000409,BOOK003826,CUST001227,HOT0136,1,Very Good,Check-in process was smooth.,2025-06-29,Negative
REV000410,BOOK004713,CUST003378,HOT0187,1,Highly Recommended,Bathroom needs improvement.,2025-11-23,Negative
REV000411,BOOK004445,CUST002465,HOT0213,1,Poor Service,Great location and ambience.,2024-08-14,Negative
REV000412,BOOK000198,CUST002671,HOT0208,3,Needs Improvement,Check-in process was smooth.,2025-01-23,Neutral
REV000413,BOOK004829,CUST002103,HOT0140,5,Value for Money,Food quality was excellent.,2025-07-02,Positive
REV000414,BOOK001714,CUST004175,HOT0082,3,Needs Improvement,Overall satisfied with the stay.,2025-02-08,Neutral
REV000415,BOOK000537,CUST003099,HOT0062,5,Poor Service,Food quality was excellent.,2025-10-21,Positive
REV000416,BOOK002583,CUST000987,HOT0139,3,Value for Money,Room was clean and comfortable.,2025-05-19,Neutral
REV000417,BOOK001463,CUST003011,HOT0026,3,Value for Money,Great location and ambience.,2025-01-04,Neutral
REV000418,BOOK004916,CUST003957,HOT0244,2,Excellent Stay,Great location and ambience.,2025-06-02,Negative
